City,day,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,windspeed,winddir,sealevelpressure,cloudcover,visibility,moonphase,month,year
Kolkata,21,35.8,26.393333333333334,30.553333333333335,45.16,28.58,36.74,24.973333333333336,74.19066666666666,23.946666666666665,174.5666666666667,1001.9333333333334,49.05333333333333,3.3066666666666666,0.506,5.0,2009.0
Kolkata,22,35.54666666666667,26.59333333333333,30.533333333333335,46.39333333333333,29.166666666666668,37.25333333333333,25.426666666666666,75.79266666666666,16.293333333333333,168.65833333333333,1002.8000000000001,49.84666666666667,3.3333333333333335,0.5453333333333333,5.0,2009.0
Kolkata,23,35.36666666666667,27.006666666666668,30.753333333333334,45.81333333333334,29.966666666666665,37.34666666666667,25.12,74.096,15.120000000000001,155.85833333333332,1002.45,49.373333333333335,3.4,0.5153333333333333,5.0,2009.0
Kolkata,24,35.059999999999995,27.333333333333332,30.44,44.78,30.506666666666668,36.84666666666667,24.933333333333334,74.63933333333333,16.98,145.81666666666666,1003.3333333333334,47.013333333333335,3.2933333333333334,0.5519999999999999,5.0,2009.0
Kolkata,25,34.74666666666667,26.733333333333334,30.033333333333335,44.85333333333333,29.253333333333334,36.1,25.086666666666666,76.482,20.72666666666667,139.09166666666667,1001.725,50.0,3.2933333333333334,0.45466666666666666,5.0,2009.0
Kolkata,26,34.68666666666666,25.8,30.0,43.56666666666667,27.89333333333333,35.82,24.6,74.96066666666667,17.9,155.96666666666667,1001.7,52.68666666666666,3.4133333333333336,0.49133333333333334,5.0,2009.0
Kolkata,27,34.99333333333333,25.82,29.89333333333333,44.67333333333333,27.373333333333335,35.75333333333333,24.94,76.34466666666667,16.773333333333333,149.03333333333333,1003.775,50.88666666666666,3.4133333333333336,0.5273333333333333,5.0,2009.0
Kolkata,28,34.519999999999996,26.506666666666668,29.84,44.28666666666666,29.753333333333334,36.04666666666667,25.2,77.61333333333333,16.366666666666667,149.54166666666666,1001.9200000000001,54.60666666666667,3.353333333333333,0.5613333333333334,5.0,2009.0
Kolkata,29,34.519999999999996,26.740000000000002,30.313333333333333,44.67333333333333,29.913333333333334,36.9,25.366666666666667,76.55,14.906666666666666,146.25833333333333,1002.76,50.84,3.466666666666667,0.596,5.0,2009.0
Kolkata,30,34.74,27.0,30.279999999999998,45.35333333333333,29.846666666666668,36.940000000000005,25.540000000000003,77.25,17.533333333333335,164.13333333333333,1003.1,58.32666666666667,3.3,0.6293333333333333,5.0,2009.0
Kolkata,31,34.980000000000004,27.080000000000002,30.639999999999997,46.14,30.139999999999997,38.04,25.74,76.36,20.759999999999998,174.3,1004.2,50.760000000000005,2.84,0.652,5.0,2009.0
Lucknow,1,39.07333333333334,24.166666666666668,31.39333333333333,39.406666666666666,24.21333333333333,31.986666666666668,15.466666666666667,42.476,17.02,230.29166666666666,1000.2666666666668,21.40666666666667,5.0,0.6433333333333333,5.0,2009.0
