Puesto de trabajo,Orden de p,      Cant. Producida,       Valor Est.,     Cant. Producida,    Valor Est. Producida,     Cant. Constrastada,       Valor Est. Contrastada,merma rec.,    Valor Est. Merma,c.costo,total producido,merma no recuperada
PTLIBERG,13373093,7029.0,81376.69,0,0.0,7187.0,60661.44,281.16,552.45,AATA-PT729,7029.0,-123.15999999999985
PTLIBERG,13374826,3264.0,47277.81,0,0.0,3417.964,33542.08,154.147,302.87,AATA-PT729,3264.0,-0.18299999999999272
PTLIBERG,13376089,343.0,6748.65,0,0.0,313.095,4661.95,17.15,33.7,AATA-PT729,343.0,-47.05499999999995
PTLIBERG,13376090,395.0,7771.77,0,0.0,395.35,5317.0,19.75,38.81,AATA-PT729,395.0,-19.399999999999977
PTLIBERG,13377984,2869.0,36379.24,0,0.0,2890.0,25403.77,114.76,225.49,AATA-PT729,2869.0,-93.76000000000022
PTLIBERG,13378285,1768.0,21827.55,0,0.0,1823.864,15039.52,74.256,145.9,AATA-PT729,1768.0,-18.392000000000053
PTLIBERG,13381076,8935.0,150811.88,0,0.0,9309.67,98067.54,375.27,737.36,AATA-PT729,8935.0,-0.6000000000003638
PTLIBERG,13381184,252.0,3249.29,0,0.0,310.836,2784.75,58.836,115.61,AATA-PT729,252.0,0.0
PTLOG912,13235704,68641.0,730241.44,0,0.0,68605.0,453379.56,0.0,0.0,AATA-PT723,68641.0,-36.0
PTLOG912,13354001,261559.0,2381382.93,0,0.0,265324.0,1722813.69,4672.72,9181.29,AATA-PT723,261559.0,-907.7200000000012
PTLOG912,13356873,0.0,0.0,0,0.0,190.0,1193.01,0.0,0.0,AATA-PT723,0.0,190.0
PTLOG912,13358516,41942.0,332016.23,0,0.0,42276.0,268511.68,363.12,713.48,AATA-PT723,41942.0,-29.12000000000262
PTLOG912,13361257,50974.0,474147.54,0,0.0,51101.0,326232.89,86.36,169.69,AATA-PT723,50974.0,40.63999999999942
PTLOG912,13363296,148198.0,1084213.67,0,0.0,150862.0,966040.36,1815.6,3567.42,AATA-PT723,148198.0,848.3999999999942
PTLOG912,13365533,81920.0,648485.3,0,0.0,82448.0,523238.93,359.04,705.47,AATA-PT723,81920.0,168.9600000000064
PTLOG912,13365535,9548.0,78679.11,0,0.0,9639.0,62637.02,61.88,121.59,AATA-PT723,9548.0,29.1200000000008
PTLOG912,13365594,4750.0,40203.96,0,0.0,4780.0,31061.82,34.0,66.81,AATA-PT723,4750.0,-4.0
PTLOG912,13367955,4799.0,36685.34,0,0.0,4849.0,30773.16,34.0,66.81,AATA-PT723,4799.0,16.0
PTLOG912,13373589,33785.0,341953.87,0,0.0,34029.0,217243.84,165.92,326.01,AATA-PT723,33785.0,78.08000000000175
PTLOG912,13373590,4779.0,45203.42,0,0.0,4837.0,30746.05,39.44,77.49,AATA-PT723,4779.0,18.5600000000004
PTLOG912,13373591,2385.0,20904.08,0,0.0,2441.0,15583.54,38.08,74.82,AATA-PT723,2385.0,17.920000000000073
PTLOG912,13373592,2421.0,22685.15,0,0.0,2431.0,15519.7,6.8,13.36,AATA-PT723,2421.0,3.199999999999818
PTLOG912,13373593,2429.0,21055.81,0,0.0,2434.0,15538.85,3.4,6.68,AATA-PT723,2429.0,1.599999999999909
PTLOG912,13373594,2354.0,18794.48,0,0.0,2401.0,15328.18,31.96,62.8,AATA-PT723,2354.0,15.039999999999964
PTLOG912,13373595,4817.0,42628.98,0,0.0,4827.0,30308.69,6.8,13.36,AATA-PT723,4817.0,3.199999999999818
PTLOG912,13373596,2414.0,21118.25,0,0.0,2429.0,15251.67,10.2,20.04,AATA-PT723,2414.0,4.800000000000182
PTLOG912,13373597,2399.0,20629.92,0,0.0,2414.0,15544.47,10.2,20.04,AATA-PT723,2399.0,4.800000000000182
PTLOG912,13373598,7139.0,67640.03,0,0.0,7179.0,45560.02,27.2,53.44,AATA-PT723,7139.0,12.800000000000182
PTLOG912,13377510,53082.0,493755.18,0,0.0,53082.0,338879.75,0.0,0.0,AATA-PT723,53082.0,0.0
PTLOG912,13378560,10607.0,100703.32,0,0.0,10607.0,67715.93,0.0,0.0,AATA-PT723,10607.0,0.0
PTLOG912,13378562,9782.0,86411.65,0,0.0,9754.0,62270.31,0.0,0.0,AATA-PT723,9782.0,-28.0
PTOTT029,13344424,3713.0,73151.19,0,0.0,4656.5,53264.26,900.0,1768.38,AATA-PT723,3713.0,43.5
PTOTT029,13361255,4547.5,124784.06,0,0.0,4548.5,53720.28,0.0,0.0,AATA-PT723,4547.5,1.0
PTOTT029,13363298,12564.5,247537.89,0,0.0,13518.0,162676.78,970.0,1905.92,AATA-PT723,12564.5,-16.5
PTOTT030,13358518,576.0,21799.73,0,0.0,561.0,11402.93,0.0,0.0,AATA-PT723,576.0,-15.0
PTOTT030,13360409,6072.0,184184.27,0,0.0,6072.0,81580.54,0.0,0.0,AATA-PT723,6072.0,0.0
PTOTT030,13360410,6134.0,195738.16,0,0.0,6155.5,82702.4,14.96,29.39,AATA-PT723,6134.0,6.539999999999964
PTOTT030,13363299,2581.0,92399.7,0,0.0,2559.0,45346.94,0.0,0.0,AATA-PT723,2581.0,-22.0
PTOTT030,13363325,2678.0,78319.34,0,0.0,2730.0,37480.77,35.36,69.48,AATA-PT723,2678.0,16.639999999999873
PTOTT030,13363329,2242.0,53020.65,0,0.0,2229.0,30075.88,0.0,0.0,AATA-PT723,2242.0,-13.0
PTOTT030,13372121,1986.0,50846.23,0,0.0,2033.0,32543.22,31.96,62.8,AATA-PT723,1986.0,15.039999999999964
PTOTT030,13372122,4224.0,87059.97,0,0.0,4224.0,48902.42,0.0,0.0,AATA-PT723,4224.0,0.0
PTOTT612,13354002,123879.0,1317894.06,0,0.0,128321.0,805016.65,4200.0,8252.45,AATA-PT723,123879.0,242.0
PTOTT612,13356874,5555.0,57006.57,0,0.0,5997.0,39518.44,300.56,590.56,AATA-PT723,5555.0,141.4399999999996
PTOTT612,13360411,29880.0,266441.17,0,0.0,29880.0,189022.66,0.0,0.0,AATA-PT723,29880.0,0.0
PTOTT612,13360414,2196.0,24419.11,0,0.0,3026.0,18880.45,50.32,98.87,AATA-PT723,2196.0,779.6799999999998
PTOTT612,13360416,4441.0,40507.52,0,0.0,4517.0,28486.19,51.68,101.54,AATA-PT723,4441.0,24.31999999999971
PTOTT612,13360418,1482.0,14204.43,0,0.0,1482.0,9269.95,0.0,0.0,AATA-PT723,1482.0,0.0
PTOTT612,13360420,5985.0,58467.22,0,0.0,6035.0,37863.17,34.0,66.81,AATA-PT723,5985.0,16.0
PTOTT612,13361206,4736.0,44502.17,0,0.0,4820.0,31820.58,57.12,112.23,AATA-PT723,4736.0,26.88000000000011
PTOTT612,13361208,4416.0,41988.2,0,0.0,4504.0,28404.2,59.84,117.58,AATA-PT723,4416.0,28.159999999999854
PTOTT612,13361209,2984.0,29555.95,0,0.0,3031.0,19016.28,31.96,62.8,AATA-PT723,2984.0,15.039999999999964
PTOTT612,13361211,4455.0,47369.57,0,0.0,4492.0,28328.53,25.16,49.44,AATA-PT723,4455.0,11.840000000000146
PTOTT612,13361217,20696.0,219368.88,0,0.0,20599.0,129236.68,0.0,0.0,AATA-PT723,20696.0,-97.0
PTOTT612,13361248,2923.0,33347.27,0,0.0,3048.0,19017.72,85.0,167.01,AATA-PT723,2923.0,40.0
PTOTT612,13361251,2356.0,29105.39,0,0.0,2382.0,15928.87,17.68,34.74,AATA-PT723,2356.0,8.320000000000164
PTOTT612,13361253,7460.0,92650.97,0,0.0,7557.0,47657.77,65.96,129.6,AATA-PT723,7460.0,31.039999999999964
PTOTT612,13361254,3013.0,38084.03,0,0.0,3038.0,18955.33,17.0,33.4,AATA-PT723,3013.0,8.0
PTOTT612,13363331,41208.0,367453.39,0,0.0,42425.0,268383.1,827.56,1626.05,AATA-PT723,41208.0,389.4400000000023
PTOTT612,13365595,2288.0,23846.96,0,0.0,2412.0,15863.22,84.32,165.68,AATA-PT723,2288.0,39.679999999999836
PTOTT612,13365596,7526.0,77233.38,0,0.0,7526.0,49594.08,0.0,0.0,AATA-PT723,7526.0,0.0
PTOTT612,13365597,3608.0,37026.05,0,0.0,3608.0,23775.64,0.0,0.0,AATA-PT723,3608.0,0.0
PTOTT612,13365598,2999.0,30776.37,0,0.0,2999.0,18336.61,0.0,0.0,AATA-PT723,2999.0,0.0
PTOTT612,13365599,2963.0,28924.13,0,0.0,3017.0,18446.66,36.72,72.15,AATA-PT723,2963.0,17.2800000000002
PTOTT612,13365601,70428.0,755505.09,0,0.0,70668.0,437831.66,163.2,320.67,AATA-PT723,70428.0,76.80000000000291
PTOTT612,13365602,14987.0,146208.54,0,0.0,14987.0,92400.25,0.0,0.0,AATA-PT723,14987.0,0.0
PTOTT612,13365603,20055.0,218036.98,0,0.0,20089.0,126690.08,23.12,45.43,AATA-PT723,20055.0,10.880000000001019
PTOTT612,13365604,21093.0,229322.03,0,0.0,21321.0,134459.62,155.04,304.64,AATA-PT723,21093.0,72.95999999999913
PTOTT612,13370569,7439.0,90049.01,0,0.0,8344.0,52620.94,615.4,1209.18,AATA-PT723,7439.0,289.60000000000036
PTOTT612,13372124,2969.0,30936.62,0,0.0,3168.0,20826.84,135.32,265.89,AATA-PT723,2969.0,63.679999999999836
PTOTT612,13372145,11470.0,119516.02,0,0.0,11404.0,74971.39,0.0,0.0,AATA-PT723,11470.0,-66.0
PTOTT612,13372146,19144.0,196153.01,0,0.0,19144.0,125855.16,0.0,0.0,AATA-PT723,19144.0,0.0
PTOTT670,13359850,7187.0,60661.44,0,0.0,7262.0,46361.19,51.0,100.21,AATA-PT723,7187.0,24.0
PTOTT670,13359852,5979.0,50821.21,0,0.0,6055.0,37136.16,51.68,101.54,AATA-PT723,5979.0,24.31999999999971
PTOTT670,13359854,2890.0,25403.77,0,0.0,2890.0,17724.77,0.0,0.0,AATA-PT723,2890.0,0.0
PTOTT670,13359856,19462.0,141578.07,0,0.0,19654.0,120540.74,130.56,256.53,AATA-PT723,19462.0,61.43999999999869
PTOTT670,13363336,66838.0,494273.12,0,0.0,67457.0,449126.01,420.92,827.05,AATA-PT723,66838.0,198.08000000000175
PTOTT670,13363338,83253.0,613789.38,0,0.0,84165.0,542044.5,620.16,1218.53,AATA-PT723,83253.0,291.8399999999965
PTOTT670,13363341,64999.0,570234.33,0,0.0,65470.0,417174.87,320.28,629.31,AATA-PT723,64999.0,150.72000000000116
PTOTT670,13365685,5463.0,58495.95,0,0.0,5513.0,35128.83,34.0,66.81,AATA-PT723,5463.0,16.0
PTOTT670,13365686,6222.0,66623.05,0,0.0,6393.0,40736.2,116.28,228.48,AATA-PT723,6222.0,54.720000000000255
PTOTT670,13365687,15031.0,138314.81,0,0.0,15143.0,94483.39,85.0,167.01,AATA-PT723,15031.0,27.0
PTOTT670,13365688,31384.0,287079.77,0,0.0,31700.0,197945.87,214.88,422.21,AATA-PT723,31384.0,101.11999999999898
PTOTT670,13365689,7545.0,69428.86,0,0.0,7573.0,47251.06,19.04,37.41,AATA-PT723,7545.0,8.960000000000036
PTOTT670,13365691,4817.0,44670.01,0,0.0,4838.0,30827.73,14.28,28.06,AATA-PT723,4817.0,6.720000000000255
PTOTT670,13365692,4854.0,46153.73,0,0.0,4863.0,31045.78,6.12,12.03,AATA-PT723,4854.0,2.880000000000109
PTOTT670,13365693,2411.0,22924.73,0,0.0,2418.0,15436.71,4.76,9.35,AATA-PT723,2411.0,2.2399999999997817
PTOTT670,13365694,9676.0,92668.81,0,0.0,9722.0,62066.02,31.28,61.46,AATA-PT723,9676.0,14.719999999999345
PTOTT670,13372151,40457.0,359008.54,0,0.0,40871.0,273161.35,281.52,553.15,AATA-PT723,40457.0,132.4800000000032
PTOTT670,13374842,2387.0,23376.47,0,0.0,2444.0,15541.62,38.76,76.16,AATA-PT723,2387.0,18.23999999999978
PTOTT670,13374843,2404.0,24439.64,0,0.0,2433.0,15471.67,19.72,38.75,AATA-PT723,2404.0,9.2800000000002
PTOTT670,13374844,2388.0,24819.06,0,0.0,2415.0,15357.21,18.36,36.08,AATA-PT723,2388.0,8.639999999999873
PTOTT670,13374865,2387.0,22611.89,0,0.0,2425.0,15420.79,25.84,50.77,AATA-PT723,2387.0,12.159999999999854
PTOTT670,13374866,9566.0,93841.31,0,0.0,9635.0,61575.84,46.92,92.19,AATA-PT723,9566.0,22.079999999999927
PTOTT670,13380918,5928.0,50724.94,0,0.0,6056.0,37337.41,87.04,171.02,AATA-PT723,5928.0,40.960000000000036
PTOTT670,13380961,2579.0,19327.83,0,0.0,2579.0,17320.54,0.0,0.0,AATA-PT723,2579.0,0.0
PTOZCA36,13356879,655.0,16317.28,0,0.0,696.0,10672.39,27.88,54.78,AATA-PT723,655.0,13.120000000000005
PTOZCA36,13356880,4178.0,106966.54,0,0.0,4173.0,66799.26,0.0,0.0,AATA-PT723,4178.0,-5.0
PTOZCA36,13363343,5043.0,110746.54,0,0.0,4966.0,64031.71,0.0,0.0,AATA-PT723,5043.0,-77.0
PTOZCA36,13363345,35459.5,377075.61,0,0.0,35869.0,227418.45,282.88,555.84,AATA-PT723,35459.5,126.62000000000262
PTOZCA36,13373423,10656.0,107139.99,0,0.0,10807.0,68519.09,102.0,200.43,AATA-PT723,10656.0,49.0
PTOZCA36,13377511,12372.0,125308.32,0,0.0,12424.0,78771.26,34.0,66.81,AATA-PT723,12372.0,18.0
PTOZCA36,13378550,6953.5,70427.7,0,0.0,7005.5,46451.21,34.0,66.81,AATA-PT723,6953.5,18.0
PTTEJROM,13341555,1237.5,19235.42,0,0.0,1256.016,14396.62,18.562,36.48,AATA-PT750,1237.5,-0.04599999999982174
PTTEJROM,13341556,2580.0,34456.96,0,0.0,2620.0,27676.64,38.7,76.04,AATA-PT750,2580.0,1.300000000000182
PTTEJROM,13341557,0.0,0.0,0,0.0,60.0,835.67,0.0,0.0,AATA-PT750,0.0,60.0
PTTEJROM,13341558,825.0,12456.56,0,0.0,2339.064,29481.04,948.561,1863.8,AATA-PT750,825.0,565.5029999999997
PTTEJROM,13341561,3093.75,48088.55,0,0.0,3548.348,40671.63,46.405,91.18,AATA-PT750,3093.75,408.19299999999976
PTTEJROM,13341562,412.5,6228.28,0,0.0,1832.847,23515.97,1006.187,1977.03,AATA-PT750,412.5,414.15999999999997
PTTEJROM,13341564,1012.5,15853.16,0,0.0,2575.095,31673.58,845.188,1660.68,AATA-PT750,1012.5,717.4069999999997
PTTEJROM,13341626,1687.5,26693.7,0,0.0,3292.731,40207.41,983.752,1932.95,AATA-PT750,1687.5,621.4790000000003
PTTEJROM,13341628,912.5,12333.33,0,0.0,1788.087,19610.78,71.5,140.49,AATA-PT750,912.5,804.087
PTTEJROM,13361935,47520.0,741201.78,0,0.0,47595.38,546210.13,820.675,1612.48,AATA-PT750,47520.0,-745.2950000000055
PTTEJROM,13361936,48620.0,646605.2,0,0.0,50112.584,532761.2,1492.5,2932.47,AATA-PT750,48620.0,0.08400000000256114
PTTEJROM,13361938,10965.0,146442.08,0,0.0,11145.272,118545.11,180.461,354.58,AATA-PT750,10965.0,-0.1889999999984866
PTTEJROM,13361939,35887.5,541860.36,0,0.0,36418.858,417132.31,538.297,1057.83,AATA-PT750,35887.5,-6.938999999998487
PTTEJROM,13361940,33412.5,519356.34,0,0.0,33913.627,388534.58,501.174,984.93,AATA-PT750,33412.5,-0.046999999998661224
PTTEJROM,13361941,38775.0,585458.32,0,0.0,39245.008,449831.46,581.595,1142.93,AATA-PT750,38775.0,-111.58699999999953
PTTEJROM,13361942,52143.75,816437.74,0,0.0,51773.786,593357.56,782.182,1536.76,AATA-PT750,52143.75,-1152.1460000000006
PTTEJROM,13361943,39375.0,622853.0,0,0.0,39947.081,458503.63,619.784,1217.82,AATA-PT750,39375.0,-47.70300000000134
PTTEJROM,13361944,5687.5,77325.43,0,0.0,5774.387,60998.29,85.316,167.65,AATA-PT750,5687.5,1.5709999999999127
PTTEJROM,13362165,6075.0,83250.18,0,0.0,6021.657,63610.38,91.125,179.01,AATA-PT750,6075.0,-144.46799999999985
PTTEJROM,13362166,50187.5,678333.15,0,0.0,50519.591,538649.91,752.84,1479.45,AATA-PT750,50187.5,-420.74899999999616
PTTEJROM,13362167,56800.0,877853.23,0,0.0,57654.949,660966.11,852.0,1674.18,AATA-PT750,56800.0,2.949000000000524
PTTEJROM,13362168,55350.0,854483.46,0,0.0,55497.322,636117.47,830.25,1631.06,AATA-PT750,55350.0,-682.9279999999999
PTTEJROM,13382030,412.5,6228.28,0,0.0,200.312,2296.0,6.188,12.16,AATA-PT750,412.5,-218.37599999999998
PTTEMECA,13344458,7477.0,70786.34,0,0.0,7924.5,52857.8,17.0,33.4,AATA-PT723,7477.0,430.5
PTTEMECA,13363346,36012.0,340933.18,0,0.0,36118.5,228487.79,136.0,267.22,AATA-PT723,36012.0,-29.5
PTTEMECA,13379356,5305.0,50223.55,0,0.0,5331.0,33724.23,17.0,33.4,AATA-PT723,5305.0,9.0
PTTRE2AL,13263403,20433.0,274662.83,0,0.0,20631.0,219484.11,396.0,778.08,AATA-PT960,20433.0,-198.0
PTTRE2AL,13343550,7519.0,101071.3,0,0.0,7606.5,80922.2,85.5,167.99,AATA-PT960,7519.0,2.0
PTTRE2AL,13362972,82604.0,1110372.89,0,0.0,84124.833,894967.05,1500.666,2948.62,AATA-PT960,82604.0,20.16700000000128
PTTRE2AL,13362974,33136.0,445418.08,0,0.0,33472.0,356093.85,423.5,832.12,AATA-PT960,33136.0,-87.5
PTTRE3AL,13263466,116750.0,1227867.93,0,0.0,119049.007,1083890.38,2294.998,4509.36,AATA-PT960,116750.0,4.00899999999092
PTTRE3AL,13263467,39774.0,494158.14,0,0.0,40542.836,431317.3,766.501,1506.07,AATA-PT960,39774.0,2.335000000006403
PTTRE3AL,13263468,48607.0,653381.1,0,0.0,49102.0,522374.54,665.0,1306.62,AATA-PT960,48607.0,-170.0
PTTRE3AL,13343551,9575.0,128708.3,0,0.0,9777.167,104014.97,146.0,286.87,AATA-PT960,9575.0,56.16699999999946
PTTRE3AL,13343553,57545.0,773526.74,0,0.0,58318.0,620419.49,757.0,1487.39,AATA-PT960,57545.0,16.0
PTTRE3AL,13343555,13094.0,176011.1,0,0.0,13497.667,143595.73,92.5,181.75,AATA-PT960,13094.0,311.16699999999946
PTTRE3AL,13343558,65078.0,808538.84,0,0.0,66416.5,706575.89,1335.168,2623.44,AATA-PT960,65078.0,3.3320000000021537
PTTRE3AL,13343559,13468.0,167328.45,0,0.0,13551.333,144166.65,81.999,161.12,AATA-PT960,13468.0,1.3340000000007421
PTTRE3AL,13343560,12424.0,154357.65,0,0.0,12501.0,132992.63,72.331,142.12,AATA-PT960,12424.0,4.668999999999869
PTTRE3AL,13343561,53800.0,565818.39,0,0.0,54048.999,492093.05,248.001,487.29,AATA-PT960,53800.0,0.9980000000068685
PTTRE3AL,13362973,52484.0,705496.23,0,0.0,53207.0,566045.84,699.5,1374.42,AATA-PT960,52484.0,23.5
PTTRE3AL,13362975,147912.0,1988250.86,0,0.0,149843.5,1594118.96,2264.0,4448.45,AATA-PT960,147912.0,-332.5
PTTRE3AL,13362976,115740.0,1555790.94,0,0.0,117303.0,1247934.93,1517.0,2980.69,AATA-PT960,115740.0,46.0
PTTRE3AL,13362977,52269.0,702606.15,0,0.0,52534.834,558894.92,248.0,487.29,AATA-PT960,52269.0,17.83400000000256
PTTRE3AL,13362978,109423.0,1359487.82,0,0.0,110495.333,1175511.15,1529.168,3004.62,AATA-PT960,109423.0,-456.8350000000064
PTTRE3AL,13362979,180299.0,2240061.87,0,0.0,182204.999,1938398.69,1897.995,3729.29,AATA-PT960,180299.0,8.004000000015367
PTTRE3AL,13362980,74129.0,920989.81,0,0.0,74474.331,792299.62,344.505,676.9,AATA-PT960,74129.0,0.8260000000009313
PTTRE3AL,13362981,379664.0,3992952.85,0,0.0,386229.995,3516458.92,7440.666,14619.94,AATA-PT960,379664.0,-874.6710000000312
PTVAUHM3,13353448,0.0,0.0,0,0.0,22.0,139.84,14.96,29.39,AATA-PT723,0.0,7.039999999999999
PTVAUHM3,13360093,3486.0,48989.56,0,0.0,3568.0,24841.27,55.76,109.56,AATA-PT723,3486.0,26.23999999999978
PTVAUHM3,13360094,4603.0,52955.69,0,0.0,4659.0,38776.63,38.08,74.82,AATA-PT723,4603.0,17.920000000000073
PTVAUHM3,13360095,2373.0,33348.33,0,0.0,2390.0,16639.75,11.56,22.71,AATA-PT723,2373.0,5.440000000000055
PTVAUHM3,13360096,10067.0,100781.11,0,0.0,10308.0,66984.37,163.88,322.0,AATA-PT723,10067.0,77.1200000000008
PTVAUHM3,13360098,11931.0,98629.85,0,0.0,11979.0,77534.08,32.64,64.13,AATA-PT723,11931.0,15.360000000000582
PTVAUHM3,13360099,6709.0,82123.72,0,0.0,6802.0,41624.87,63.24,124.26,AATA-PT723,6709.0,29.76000000000022
PTVAUHM3,13367167,2189.0,20467.83,0,0.0,2273.0,4668.74,57.12,112.23,AATA-PT723,2189.0,26.88000000000011
PTVAUHM3,13367168,16159.0,188692.36,0,0.0,16271.0,129840.48,76.16,149.64,AATA-PT723,16159.0,35.840000000000146
PTVAUHM3,13367169,2371.0,24985.55,0,0.0,2412.0,15673.87,27.88,54.78,AATA-PT723,2371.0,13.11999999999989
PTVAUHM3,13367170,4651.0,42859.52,0,0.0,4668.0,31483.51,11.56,22.71,AATA-PT723,4651.0,5.4399999999996
PTVAUHM3,13372155,9997.0,87804.36,0,0.0,10213.0,65577.76,146.88,288.6,AATA-PT723,9997.0,69.1200000000008
PTVAUHM3,13377513,7098.0,71961.01,0,0.0,7287.0,47353.05,128.52,252.53,AATA-PT723,7098.0,60.47999999999956
PTVAUHM3,13378554,2380.0,21771.4,0,0.0,2403.0,15615.39,15.64,30.73,AATA-PT723,2380.0,7.360000000000127
PTVAUHM3,13378555,7157.0,66920.15,0,0.0,7218.0,48682.09,41.48,81.5,AATA-PT723,7157.0,19.520000000000437
PTVAUHM3,13378556,4777.0,50339.94,0,0.0,4784.0,31087.82,4.76,9.35,AATA-PT723,4777.0,2.2399999999997817
PTVAUHM3,13378557,4367.0,38077.79,0,0.0,4393.0,28546.99,17.68,34.74,AATA-PT723,4367.0,8.319999999999709
PTVAUHM3,13378558,1952.0,27431.9,0,0.0,1952.0,13590.29,0.0,0.0,AATA-PT723,1952.0,0.0
PTVAUHM3,13378559,2398.0,33699.65,0,0.0,2416.0,16820.77,12.24,24.05,AATA-PT723,2398.0,5.760000000000218
PTVAUHM4,13353455,3249.0,34683.63,0,0.0,3429.0,23127.03,122.4,240.5,AATA-PT723,3249.0,57.59999999999991
PTVAUHM4,13353456,847.0,11403.98,0,0.0,896.0,5799.06,33.32,65.47,AATA-PT723,847.0,15.67999999999995
PTVAUHM4,13360100,8798.0,104567.13,0,0.0,8884.0,60808.31,93.84,184.38,AATA-PT723,8798.0,-7.8400000000001455
PTVAUHM4,13360101,14012.0,159260.42,0,0.0,14045.0,112077.28,21.76,42.75,AATA-PT723,14012.0,11.239999999999782
PTVAUHM4,13360102,21079.0,209478.89,0,0.0,21218.0,137880.71,94.52,185.72,AATA-PT723,21079.0,44.47999999999956
PTVAUHM4,13367171,4687.0,49031.5,0,0.0,4731.0,31468.39,29.92,58.79,AATA-PT723,4687.0,14.079999999999927
PTVAUHM4,13367172,2399.0,25609.74,0,0.0,2394.0,16146.43,0.0,0.0,AATA-PT723,2399.0,-5.0
PTVAUHM4,13367279,4777.0,48291.22,0,0.0,4811.0,31263.26,23.12,45.43,AATA-PT723,4777.0,10.88000000000011
PTVAUHM4,13370571,2412.0,29202.33,0,0.0,2433.0,15746.76,14.28,28.06,AATA-PT723,2412.0,6.7199999999998
PTVAUHM4,13370572,2413.0,24711.99,0,0.0,2419.0,15656.15,4.08,8.02,AATA-PT723,2413.0,1.9200000000000728
PTVAUHM4,13370573,2401.0,25631.09,0,0.0,2420.0,16321.79,12.92,25.39,AATA-PT723,2401.0,6.079999999999927
PTVAUHM4,13370575,4625.0,52567.74,0,0.0,4672.0,37281.95,31.96,62.8,AATA-PT723,4625.0,15.039999999999964
PTVAUHM4,13370576,14713.0,169985.94,0,0.0,15302.0,45023.38,400.52,786.97,AATA-PT723,14713.0,188.47999999999956
PTVAUHM4,13370577,10199.0,119149.09,0,0.0,10252.0,30164.65,36.04,70.81,AATA-PT723,10199.0,16.959999999999127
PTVAUHM4,13381034,2281.0,24115.57,0,0.0,2281.0,14822.6,0.0,0.0,AATA-PT723,2281.0,0.0
PTVAUHV8,13333310,17697.0,188270.58,0,0.0,17697.0,116951.51,-4408.88,-8662.87,AATA-PT723,17697.0,4408.880000000001
PTVAUHV8,13354003,137264.0,1460291.17,0,0.0,138351.0,901237.0,1170.96,2300.79,AATA-PT723,137264.0,-83.95999999999185
PVACOAUT,13341441,32250.0,423989.4,0,0.0,32251.0,364105.42,1.0,2.16,AAVC-PT794,32250.0,0.0
PVACOAUT,13360633,41400.0,618931.84,0,0.0,41497.0,561483.35,194.0,419.54,AAVC-PT794,41400.0,-97.0
PVACOAUT,13360634,10800.0,144137.76,0,0.0,11064.0,132996.2,264.0,570.92,AAVC-PT794,10800.0,0.0
PVACOAUT,13360635,90000.0,1216038.0,0,0.0,90567.0,1097076.07,567.0,1226.18,AAVC-PT794,90000.0,0.0
PVACOAUT,13360636,84625.0,1000973.65,0,0.0,84625.0,888437.89,0.0,0.0,AAVC-PT794,84625.0,0.0
PVACOAUT,13360637,30625.0,395688.72,0,0.0,30625.0,322614.17,0.0,0.0,AAVC-PT794,30625.0,0.0
PVACOAUT,13360638,111250.0,1388367.96,0,0.0,111250.0,1110241.05,0.0,0.0,AAVC-PT794,111250.0,0.0
PVACOAUT,13360640,9240.0,176750.53,0,0.0,9599.0,152287.74,1601.0,3462.29,AAVC-PT794,9240.0,-1242.0
PVACOAUT,13360641,70250.0,1234643.05,0,0.0,70251.0,1114529.3,1.0,2.16,AAVC-PT794,70250.0,0.0
PVACOAUT,13360642,71100.0,987081.3,0,0.0,71101.0,838425.84,1.0,2.16,AAVC-PT794,71100.0,0.0
PVACOAUT,13360643,109800.0,1539105.64,0,0.0,109801.0,1305003.59,1.0,2.16,AAVC-PT794,109800.0,0.0
PVACOAUT,13360644,1467375.0,19291517.7,0,0.0,1461210.0,16499209.78,30.0,64.88,AAVC-PT794,1467375.0,-6195.0
PVACOAUT,13362401,30625.0,373817.08,0,0.0,30625.0,299298.92,0.0,0.0,AAVC-PT794,30625.0,0.0
PVACOAUT,13362445,30000.0,388813.92,0,0.0,30000.0,309566.52,0.0,0.0,AAVC-PT794,30000.0,0.0
PVACOAUT,13362448,15300.0,161753.13,0,0.0,15300.0,143368.35,0.0,0.0,AAVC-PT794,15300.0,0.0
PVACOAUT,13362450,1800.0,19804.94,0,0.0,1800.0,17087.92,0.0,0.0,AAVC-PT794,1800.0,0.0
PVACOAUT,13362452,15000.0,254290.8,0,0.0,15000.0,229545.13,0.0,0.0,AAVC-PT794,15000.0,0.0
PVACOAUT,13362455,8600.0,115581.92,0,0.0,8600.0,99927.62,0.0,0.0,AAVC-PT794,8600.0,0.0
PVACOAUT,13362456,12600.0,161868.48,0,0.0,12600.0,138117.3,0.0,0.0,AAVC-PT794,12600.0,0.0
PVACOAUT,13362457,23650.0,270805.97,0,0.0,23650.0,227217.11,0.0,0.0,AAVC-PT794,23650.0,0.0
PVACONGA,13360631,52976.0,582438.3,0,0.0,52976.0,566353.73,0.0,0.0,AAVC-PT790,52976.0,0.0
PVACONGA,13360632,166420.0,1733530.61,0,0.0,166420.0,1683002.15,0.0,0.0,AAVC-PT790,166420.0,0.0
PVACOTRE,13341932,4310.0,53405.0,0,0.0,4310.0,39807.11,0.0,0.0,AAVC-PT795,4310.0,0.0
