item_num,inventory_type,COST,sell_price,SBU TYPE,ROYALTY FEE,prod_line code,LICENSOR,product line,qty_in_transit units,qty_due_maker units,qty_on_hand units,ATS units,description_long,LAST REC DATE,AGE OF INVENTORY DAYS,AGE OF INVENTORY YEAR,commodity code,class,Sub-Class,gender_id,GENDER GROUP
28719668,Stock,$109.84 ,$183.36 ,PRIVATE LABEL,,FS  ,,FRANCO SARTO,0,150,0,150,FRANCO SARTO BRANDY DOME SATCHEL ,December-16,0,"0 years, 0 months",SA,BAGS,BAGS,Ladies,LADIES
28719668,Stock,$109.84 ,$183.36 ,PRIVATE LABEL,,FS  ,,FRANCO SARTO,0,342,0,342,FRANCO SARTO BRANDY DOME SATCHEL ,December-16,0,"0 years, 0 months",SA,BAGS,BAGS,Ladies,LADIES
12020613,Stock,$21.52 ,$40.08 ,HOUSE,,LU  ,,LULU,0,60,0,60,ITS A SHORE THING REINFORCED PU COIN PUR,December-16,0,"0 years, 0 months",CP,BAGS,SMALL LEATHER,Ladies,LADIES
12020319,Replenishment,$22.08 ,$36.72 ,PRIVATE LABEL,,NB  ,,NO BOUNDARIES,0,"11,820",0,"11,820",LOLA JUNGLE FEVER SET OF 2 CLUTCHES,December-16,0,"0 years, 0 months",CT,BAGS,BAGS,Ladies,LADIES
12087543,Replenishment,$42.85 ,$69.12 ,PRIVATE LABEL,,NB  ,,NO BOUNDARIES,0,"11,040",0,"11,040",KATE CROCHET SADDLE XBODY,December-16,0,"0 years, 0 months",CR,BAGS,BAGS,Ladies,LADIES
12087543,Replenishment,$42.85 ,$69.12 ,PRIVATE LABEL,,NB  ,,NO BOUNDARIES,0,"16,020",0,"16,020",KATE CROCHET SADDLE XBODY ,December-16,0,"0 years, 0 months",CR,BAGS,BAGS,Ladies,LADIES
12015878,Made to Order,$22.08 ,$36.72 ,PRIVATE LABEL,,NB  ,,NO BOUNDARIES,0,430,0,430,ASSORTED LOLA SET OF 2 POUCH CLUTCH,December-16,0,"0 years, 0 months",CT,BAGS,BAGS,Ladies,LADIES
12019832,Stock,$63.35 ,$98.40 ,HOUSE,,TO  ,,TWIG AND ARROW,0,0,264,264,RIPLEY SLOUCHY XBODY,December-16,0,"0 years, 0 months",CR,BAGS,BAGS,Ladies,LADIES
12019832,Stock,$63.35 ,$98.40 ,HOUSE,,TO  ,,TWIG AND ARROW,0,0,264,264,RIPLEY SLOUCHY XBODY  ,December-16,0,"0 years, 0 months",CR,BAGS,BAGS,Ladies,LADIES
12021136,Stock,$79.73 ,$132.60 ,HOUSE,,TO  ,,TWIG AND ARROW,0,365,0,365,PLACED PRINT CANVAS HANDBAG ,December-16,0,"0 years, 0 months",TT,BAGS,BAGS,Ladies,LADIES
30722535,Stock,$39.93 ,$64.92 ,HOUSE,,TO  ,,TWIG AND ARROW,0,180,0,180,GAYANA PASSPORT CROSSBODY ,December-16,0,"0 years, 0 months",CR,BAGS,BAGS,Ladies,LADIES
12018837,Made to Order,$62.68 ,$95.52 ,HOUSE,,TO  ,,TWIG AND ARROW,0,408,0,408,PEPPA PRINTED HEAVY CANVAS HANDBAG,December-16,0,"0 years, 0 months",TT,BAGS,BAGS,Ladies,LADIES
12024304,Stock,$43.13 ,$77.88 ,HOUSE,,TO  ,,TWIG AND ARROW,0,321,0,321,QUINN ICON REINFORCED PU WLT ON A STRING,December-16,0,"0 years, 0 months",WT,BAGS,WALLET,Ladies,LADIES
